p0,p1,p2,p3,p4,p5,t0,t1,objective,elapsed_sec
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,80,64,100,40,0.0061779999999999,2016.0769255161283
 , , ,128,20,256,100,40,0.005918,2027.7847411632536
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,20,80,100,40,0.0065749999999999,2039.232763528824
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,64,100,40,0.01003,2050.8651235103607
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,8,2048,80,100,40,0.009864,2063.005440711975
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,2048,64,100,40,0.0061379999999999,2074.1740086078644
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,64,100,40,0.006283,2085.8369760513306
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,4,50,100,40,0.0062559999999999,2097.172433614731
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,16,4,100,40,0.0097605,2110.1930572986603
 , , ,100,64,256,100,40,0.0056974999999999,2121.225495100022
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,100,64,100,40,0.0062545,2132.417350769043
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,2048,80,100,40,0.0063595,2143.689512491226
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,64,64,100,40,0.0060305,2155.220965862274
