p1,p2,p3,p4,p5,t0,objective,elapsed_sec
#pragma clang loop(i1) pack array(A) allocate(malloc), ,4,2048,128,2000,7.3575095,6121.925169706345
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,4,256,2000,7.666055999999999,6158.167325973511
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,8,2000,7.649062499999999,6195.271450042725
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,8,256,2000,7.6338485,6232.163275241852
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,4,256,2000,7.645714,6267.994387388229
#pragma clang loop(i1) pack array(A) allocate(malloc), ,4,128,128,2000,7.590417,6305.14732170105
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,4,128,2000,7.5483365,6342.247163772583
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,100,2000,7.547869,6379.243815898895
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,8,256,2000,7.537164000000001,6416.339399576187
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,4,128,2000,7.542778,6452.231200456619
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,4,100,2000,7.5923745,6488.254283666611
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,4,4,2000,7.541963,6524.395571708679
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,4,8,2000,7.5429225,6561.6183269023895
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,32,2000,7.561799,6598.822559595108
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,4,2000,7.5361865,6634.49631857872
#pragma clang loop(i1) pack array(A) allocate(malloc), ,8,4,4,2000,7.526585,6671.5705461502075
#pragma clang loop(i1) pack array(A) allocate(malloc), ,4,4,8,2000,7.5517455,6707.610462427139
#pragma clang loop(i1) pack array(A) allocate(malloc), ,4,50,256,2000,7.53566,6744.559472084045
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,4,20,2000,7.565243000000001,6780.69452548027
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,8,2000,6.3799005,6815.183503627777
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,20,256,2000,7.5682755,6852.554937362671
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,64,256,2000,7.504993000000001,6888.111994028091
 , ,4,2048,4,2000,6.269527999999999,6924.20762014389
#pragma clang loop(i1) pack array(A) allocate(malloc), ,4,4,4,2000,7.5441275,6960.311257839203
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,64,64,2000,7.575601,6996.334758281708
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,32,50,2000,7.5629945,7032.434937477112
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,50,256,2000,7.5514244999999995,7069.763355255127
