p0,p1,p2,p3,p4,p5,t0,t1,objective,elapsed_sec
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,128,100,256,500,120,2.1439459999999997,3133.879771709442
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,4,500,120,3.5742025,3157.269275188446
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,16,4,500,120,3.6970955,3180.8521313667297
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,100,32,256,500,120,2.034767,3199.1278541088104
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,100,2048,256,500,120,2.09298,3217.2035598754883
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,20,100,500,120,2.457884,3236.915915489197
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,100,8,100,500,120,2.5160150000000003,3257.27960562706
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,8,20,500,120,3.9352865,3283.1366505622864
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,4,128,500,120,2.4149589999999996,3303.1679780483246
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,128,80,100,500,120,3.1347965,3325.0669775009155
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,4,128,500,120,2.3698395000000003,3343.8397278785706
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,128,100,500,120,3.0237550000000004,3364.4955744743347
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,100,20,500,120,5.3928335,3394.112357854843
