input,p0,p1,p2,p3,p4,p5,p6,p7,objective,elapsed_sec
100000,96,10, ,#pragma omp parallel for,2,256,cores,none,0.5010300000000001,2927.785755634308
100000,48,10, , ,2,128,cores,none,0.300075,2945.8835899829865
100000,64,10, , ,2,16,cores,explicit,0.38973500000000005,2966.987464904785
100000,2,200,#pragma clang loop unrolling full, ,256,32,cores,compact,0.25876,2984.71728682518
100000,2,200,#pragma clang loop unrolling full, ,96,8,cores,explicit,0.259855,3002.6841094493866
100000,16,10, , ,2,96,threads,compact,0.28534,3020.678412914276
100000,32,10, ,#pragma omp parallel for,4,8,cores,disabled,0.31346,3039.44247341156
100000,2,80, , ,2,2,sockets,compact,0.25987499999999997,3056.9281294345856
100000,2,80,#pragma clang loop unrolling full,#pragma omp parallel for,128,2,cores,compact,0.26252,3074.8654708862305
100000,32,10,#pragma clang loop unrolling full, ,2,128,cores,balanced,0.31732499999999997,3092.619132041931
100000,2,200, ,#pragma omp parallel for,256,2,sockets,balanced,0.26241000000000003,3110.4829301834106
100000,48,200,#pragma clang loop unrolling full,#pragma omp parallel for,8,2,threads,scatter,0.32594999999999996,3129.35222530365
100000,96,200, , ,96,128,sockets,explicit,0.456115,3148.298353910446
100000,96,200,#pragma clang loop unrolling full, ,2,4,cores,compact,0.43492,3166.7720758914948
100000,2,200,#pragma clang loop unrolling full,#pragma omp parallel for,2,2,sockets,compact,0.263785,3184.6776974201202
100000,2,80,#pragma clang loop unrolling full, ,96,64,cores,none,0.25826499999999997,3202.206945180893
100000,32,20, , ,32,256,cores,none,0.30810499999999996,3220.0268642902374
100000,8,10,#pragma clang loop unrolling full, ,2,256,sockets,compact,0.287875,3237.8130490779877
100000,8,10,#pragma clang loop unrolling full,#pragma omp parallel for,8,256,sockets,none,0.276225,3256.2048122882843
100000,8,10,#pragma clang loop unrolling full, ,256,8,sockets,compact,0.287275,3274.20481467247
100000,16,200,#pragma clang loop unrolling full,#pragma omp parallel for,8,256,sockets,explicit,0.27562,3292.6775200366974
100000,32,200, ,#pragma omp parallel for,128,32,cores,balanced,0.27695000000000003,3311.3995957374573
100000,4,20,#pragma clang loop unrolling full, ,256,256,cores,balanced,0.268405,3329.1688873767853
100000,128,160,#pragma clang loop unrolling full, ,32,2,sockets,none,0.6706099999999999,3348.5267124176025
100000,2,20, ,#pragma omp parallel for,2,2,cores,compact,0.264975,3366.646341562271
100000,8,200,#pragma clang loop unrolling full,#pragma omp parallel for,4,32,cores,compact,0.271705,3384.957060098648
100000,2,10, , ,4,2,cores,explicit,0.265045,3402.8837809562683
100000,2,10, ,#pragma omp parallel for,8,4,cores,scatter,0.26866,3420.7566130161285
100000,2,40, ,#pragma omp parallel for,2,2,cores,none,0.26307,3438.8598713874817
100000,2,10, ,#pragma omp parallel for,2,64,cores,disabled,0.267545,3456.918687582016
100000,32,200, ,#pragma omp parallel for,2,4,cores,none,0.309165,3476.172208547592
100000,32,200, ,#pragma omp parallel for,16,256,cores,disabled,0.30654000000000003,3494.889309167862
