input,p0,p1,p2,p3,p4,p5,p6,p7,objective,elapsed_sec
5000000,96,200,#pragma clang loop unrolling full, ,2,256,threads,compact,1.7725,4254.214334487915
5000000,32,10,#pragma clang loop unrolling full,#pragma omp parallel for,16,2,threads,explicit,1.6491099999999999,4276.8383531570435
5000000,64,200, , ,64,256,sockets,compact,1.741635,4299.894115924835
5000000,32,10, ,#pragma omp parallel for,8,2,cores,explicit,1.64993,4322.594269275665
5000000,16,10,#pragma clang loop unrolling full,#pragma omp parallel for,2,64,cores,explicit,1.67651,4345.478217124939
5000000,32,128,#pragma clang loop unrolling full, ,2,128,sockets,scatter,1.70676,4368.582029104233
5000000,32,80, , ,4,96,sockets,none,1.6286800000000001,4391.466290235519
5000000,32,160, , ,4,96,sockets,balanced,1.625975,4414.422302484512
5000000,32,200, , ,32,128,cores,none,1.6413600000000002,4437.378106832504
5000000,32,100,#pragma clang loop unrolling full, ,8,128,sockets,none,1.62435,4460.018168449402
5000000,8,40,#pragma clang loop unrolling full,#pragma omp parallel for,4,16,sockets,compact,3.315,4487.8064069747925
5000000,96,20,#pragma clang loop unrolling full,#pragma omp parallel for,8,256,cores,explicit,1.774225,4510.92614531517
5000000,8,200,#pragma clang loop unrolling full,#pragma omp parallel for,2,2,cores,explicit,2.3971299999999998,4535.738399267197
5000000,16,160, , ,4,256,cores,explicit,1.65592,4558.474157333374
5000000,256,200, , ,8,2,cores,compact,1.785765,4581.614366769791
5000000,192,200, , ,4,2,threads,compact,1.79108,4604.79824090004
